year,team,is_top_3,historical_top_3_finishes,matches_played,avg_scored,avg_conceded,win_percentage
2014,Australia,0,0,57.0,1.8070175438596492,1.1929824561403508,0.5087719298245614
2014,Cameroon,0,0,53.0,1.3962264150943395,1.0754716981132075,0.39622641509433965
2014,Japan,0,0,66.0,1.6515151515151516,1.0454545454545454,0.5303030303030303
2014,Honduras,0,0,68.0,1.1323529411764706,1.25,0.3235294117647059
2014,Italy,0,6,58.0,1.4482758620689655,1.0689655172413792,0.3793103448275862
2014,Nigeria,0,0,63.0,1.6507936507936507,0.9047619047619048,0.4603174603174603
2014,South Korea,0,0,65.0,1.5538461538461539,1.1692307692307693,0.49230769230769234
2014,United States,0,0,69.0,1.5217391304347827,1.144927536231884,0.5217391304347826
2014,Croatia,0,0,46.0,1.5217391304347827,0.8478260869565217,0.5434782608695652
2014,Netherlands,1,2,56.0,2.3214285714285716,0.875,0.6428571428571429
2014,Costa Rica,0,0,69.0,1.173913043478261,1.0579710144927537,0.36231884057971014
2014,Greece,0,0,49.0,1.1224489795918366,0.8367346938775511,0.5102040816326531
2014,Bosnia and Herzegovina,0,0,40.0,1.825,1.225,0.5
2014,Ecuador,0,0,48.0,1.5,1.1875,0.375
2014,Algeria,0,0,44.0,1.1818181818181819,1.0454545454545454,0.4772727272727273
2014,Portugal,0,0,51.0,1.9607843137254901,0.9215686274509803,0.5294117647058824
2018,Russia,0,0,48.0,1.5,1.1875,0.375
2018,Egypt,0,0,43.0,1.255813953488372,0.6046511627906976,0.5581395348837209
2018,Morocco,0,0,43.0,1.5348837209302326,0.5116279069767442,0.5581395348837209
2018,Portugal,0,0,57.0,1.9649122807017543,0.7894736842105263,0.631578947368421
2018,France,1,3,56.0,2.0892857142857144,0.8392857142857143,0.6785714285714286
2018,Argentina,0,4,57.0,1.894736842105263,0.7719298245614035,0.5964912280701754
2018,Peru,0,0,50.0,1.46,1.04,0.5
2018,Croatia,1,0,47.0,1.851063829787234,0.7446808510638298,0.574468085106383
2018,Costa Rica,0,0,55.0,1.3272727272727274,1.1636363636363636,0.4
2018,Germany,0,11,59.0,2.288135593220339,0.847457627118644,0.6271186440677966
2018,Brazil,0,8,53.0,2.0943396226415096,0.6792452830188679,0.6981132075471698
2018,Sweden,0,2,51.0,1.4901960784313726,0.9019607843137255,0.43137254901960786
2018,Belgium,1,0,49.0,2.5510204081632653,0.8775510204081632,0.7142857142857143
2018,Tunisia,0,0,46.0,1.434782608695652,0.9347826086956522,0.4782608695652174
2018,Colombia,0,0,50.0,1.5,0.88,0.48
2018,Poland,0,1,43.0,2.116279069767442,0.9302325581395349,0.5581395348837209
2018,Uruguay,0,1,47.0,1.5319148936170213,1.0425531914893618,0.5106382978723404
2018,Iran,0,0,51.0,1.7843137254901962,0.6078431372549019,0.6078431372549019
2018,Denmark,0,0,41.0,1.5121951219512195,0.9512195121951219,0.4146341463414634
2018,Nigeria,0,0,43.0,1.2790697674418605,0.9302325581395349,0.4186046511627907
2018,Serbia,0,0,38.0,1.4210526315789473,1.2105263157894737,0.4473684210526316
2018,South Korea,0,0,64.0,1.515625,0.984375,0.546875
2018,England,0,0,49.0,1.6938775510204083,0.673469387755102,0.5918367346938775
2018,Japan,0,0,56.0,2.0892857142857144,1.0357142857142858,0.5535714285714286
2018,Saudi Arabia,0,0,52.0,1.8653846153846154,1.2884615384615385,0.5
2018,Spain,0,0,48.0,2.2916666666666665,0.7291666666666666,0.6666666666666666
2018,Australia,0,0,50.0,1.72,1.24,0.42
2018,Iceland,0,0,53.0,1.5849056603773586,1.2264150943396226,0.4716981132075472
2018,Mexico,0,0,73.0,1.6164383561643836,0.9726027397260274,0.547945205479452
2018,Switzerland,0,0,45.0,1.8666666666666667,0.8666666666666667,0.6222222222222222
2018,Senegal,0,0,47.0,1.574468085106383,0.5957446808510638,0.574468085106383
2018,Panama,0,0,52.0,1.1153846153846154,1.25,0.3269230769230769
2022,Qatar,0,0,63.0,1.746031746031746,1.0952380952380953,0.5555555555555556
2022,Senegal,0,0,53.0,1.471698113207547,0.6037735849056604,0.6037735849056604
2022,England,0,0,56.0,2.4285714285714284,0.6071428571428571,0.6964285714285714
2022,United States,0,0,61.0,1.901639344262295,0.7704918032786885,0.6065573770491803
2022,Argentina,1,4,52.0,1.7692307692307692,0.8076923076923077,0.5961538461538461
2022,Mexico,0,0,69.0,1.608695652173913,0.9130434782608695,0.5942028985507246
2022,Denmark,0,0,53.0,1.9811320754716981,0.6981132075471698,0.5660377358490566
2022,France,1,4,55.0,2.2,0.8181818181818182,0.7090909090909091
2022,Germany,0,11,49.0,2.326530612244898,1.163265306122449,0.5306122448979592
2022,Spain,0,0,52.0,2.3076923076923075,0.7884615384615384,0.5769230769230769
2022,Morocco,0,0,52.0,1.75,0.6346153846153846,0.6153846153846154
2022,Belgium,0,0,54.0,2.6666666666666665,0.7777777777777778,0.7592592592592593
2022,Switzerland,0,0,51.0,1.9411764705882353,1.0196078431372548,0.45098039215686275
2022,Brazil,0,8,55.0,2.0727272727272728,0.36363636363636365,0.7272727272727273
2022,Uruguay,0,1,47.0,1.4042553191489362,0.9361702127659575,0.5106382978723404
2022,Portugal,0,0,51.0,2.0784313725490198,0.8431372549019608,0.5686274509803921
2022,Netherlands,0,3,46.0,2.217391304347826,0.8913043478260869,0.5652173913043478
2022,Wales,0,0,45.0,1.1777777777777778,0.9111111111111111,0.4666666666666667
2022,Poland,0,1,48.0,1.8125,1.0625,0.4583333333333333
2022,Tunisia,0,0,58.0,1.4137931034482758,0.8103448275862069,0.5344827586206896
2022,Japan,0,0,57.0,2.087719298245614,0.8421052631578947,0.631578947368421
2022,Croatia,1,1,53.0,1.6981132075471699,1.3584905660377358,0.4716981132075472
2022,Cameroon,0,0,40.0,1.3,0.675,0.475
2022,South Korea,0,0,55.0,1.6181818181818182,0.7272727272727273,0.5818181818181818
2022,Ecuador,0,0,44.0,1.4090909090909092,1.2727272727272727,0.36363636363636365
2022,Iran,0,0,44.0,2.1136363636363638,0.5227272727272727,0.7045454545454546
2022,Saudi Arabia,0,0,58.0,1.3275862068965518,1.0689655172413792,0.4482758620689655
2022,Australia,0,0,35.0,2.0285714285714285,0.7714285714285715,0.5428571428571428
2022,Costa Rica,0,0,56.0,0.9464285714285714,1.1607142857142858,0.32142857142857145
2022,Canada,0,0,41.0,2.8292682926829267,0.6585365853658537,0.7073170731707317
2022,Serbia,0,0,47.0,1.702127659574468,1.127659574468085,0.48936170212765956
2022,Ghana,0,0,33.0,1.2121212121212122,0.8181818181818182,0.42424242424242425
2026,Mexico,0,0,76.0,1.381578947368421,0.881578947368421,0.5
2026,South Korea,0,0,60.0,1.9833333333333334,0.9833333333333333,0.5666666666666667
2026,Canada,0,0,56.0,1.4642857142857142,1.0,0.44642857142857145
2026,United States,0,0,69.0,1.8115942028985508,1.0724637681159421,0.4782608695652174
2026,Qatar,0,0,60.0,1.4166666666666667,1.4,0.4
2026,Brazil,0,8,49.0,2.020408163265306,0.9591836734693877,0.5306122448979592
2026,Haiti,0,0,37.0,2.3513513513513513,1.162162162162162,0.5135135135135135
2026,Australia,0,0,50.0,1.72,0.8,0.58
2026,Germany,0,11,51.0,2.0588235294117645,1.2156862745098038,0.5098039215686274
2026,Ivory Coast,0,0,55.0,1.8,0.7636363636363637,0.6
2026,Netherlands,0,3,51.0,2.372549019607843,1.0588235294117647,0.5882352941176471
2026,Sweden,0,2,45.0,1.8444444444444446,1.4222222222222223,0.5111111111111111
2026,Belgium,0,0,48.0,2.0416666666666665,0.9583333333333334,0.5
2026,Iran,0,0,50.0,1.96,0.86,0.64
2026,Spain,0,0,52.0,2.519230769230769,0.8076923076923077,0.6923076923076923
2026,Saudi Arabia,0,0,72.0,1.0416666666666667,1.0277777777777777,0.375
2026,France,0,5,53.0,2.1320754716981134,0.9056603773584906,0.6226415094339622
2026,Iraq,0,0,57.0,1.368421052631579,0.8947368421052632,0.543859649122807
2026,Argentina,0,5,53.0,2.2830188679245285,0.4528301886792453,0.7924528301886793
2026,Austria,0,0,46.0,2.0217391304347827,0.9565217391304348,0.5652173913043478
2026,Portugal,0,0,52.0,2.5,0.7884615384615384,0.6730769230769231
2026,Uzbekistan,0,0,50.0,1.76,0.68,0.6
2026,England,0,0,52.0,2.0,0.7307692307692307,0.5961538461538461
2026,Ghana,0,0,51.0,1.2352941176470589,1.3333333333333333,0.3137254901960784
2026,Czech Republic,0,0,46.0,1.7391304347826086,1.2173913043478262,0.45652173913043476
2026,Switzerland,0,0,51.0,1.7254901960784315,1.2549019607843137,0.4117647058823529
2026,Scotland,0,0,46.0,1.5434782608695652,1.434782608695652,0.41304347826086957
2026,Turkey,0,0,47.0,1.9148936170212767,1.3617021276595744,0.574468085106383
2026,Ecuador,0,0,51.0,1.0,0.6470588235294118,0.39215686274509803
2026,Tunisia,0,0,61.0,1.360655737704918,0.639344262295082,0.5081967213114754
2026,New Zealand,0,0,42.0,1.9523809523809523,0.9761904761904762,0.42857142857142855
2026,Uruguay,0,1,51.0,1.4509803921568627,0.6666666666666666,0.47058823529411764
2026,Norway,0,0,42.0,2.4761904761904763,1.0,0.5952380952380952
2026,Jordan,0,0,59.0,1.728813559322034,1.2372881355932204,0.4915254237288136
2026,Colombia,0,0,49.0,1.816326530612245,0.8367346938775511,0.5918367346938775
2026,Panama,0,0,69.0,1.5217391304347827,1.2753623188405796,0.463768115942029
2026,South Africa,0,0,58.0,1.4137931034482758,0.896551724137931,0.43103448275862066
2026,Bosnia and Herzegovina,0,0,40.0,1.175,1.6,0.325
2026,Morocco,0,0,69.0,1.9275362318840579,0.4927536231884058,0.7101449275362319
2026,Paraguay,0,0,43.0,0.8604651162790697,1.1627906976744187,0.32558139534883723
2026,Curaçao,0,0,38.0,1.605263157894737,1.4210526315789473,0.34210526315789475
2026,Japan,0,0,56.0,2.5535714285714284,0.6964285714285714,0.6785714285714286
2026,Egypt,0,0,61.0,1.4918032786885247,0.7049180327868853,0.5573770491803278
2026,Cape Verde,0,0,50.0,1.3,0.94,0.46
2026,Senegal,0,0,64.0,1.828125,0.671875,0.640625
2026,Algeria,0,0,61.0,1.9836065573770492,0.7377049180327869,0.6557377049180327
2026,DR Congo,0,0,50.0,1.18,0.68,0.48
2026,Croatia,0,2,51.0,1.7254901960784315,0.9411764705882353,0.5490196078431373
1930,United States,1,0,3.0,3.6666666666666665,5.333333333333333,0.3333333333333333
1930,Mexico,0,0,2.0,1.0,5.0,0.0
1930,Yugoslavia,0,0,21.0,2.142857142857143,2.4761904761904763,0.42857142857142855
1930,Romania,0,0,13.0,3.0,1.8461538461538463,0.6153846153846154
1934,Sweden,0,0,38.0,2.8157894736842106,1.8421052631578947,0.5263157894736842
1934,France,0,0,36.0,1.8888888888888888,2.5277777777777777,0.2777777777777778
1934,Spain,0,0,18.0,2.6666666666666665,1.0,0.6111111111111112
1934,Romania,0,0,20.0,3.1,2.05,0.6
1934,Hungary,0,0,41.0,2.097560975609756,2.024390243902439,0.3902439024390244
1934,United States,0,0,6.0,2.5,3.1666666666666665,0.5
1934,Switzerland,0,0,35.0,1.7142857142857142,2.7714285714285714,0.22857142857142856
1938,Switzerland,0,0,39.0,1.564102564102564,2.2564102564102564,0.28205128205128205
1938,Poland,0,0,26.0,2.3461538461538463,2.576923076923077,0.3076923076923077
1938,Romania,0,0,22.0,1.9545454545454546,2.272727272727273,0.36363636363636365
1938,Netherlands,0,0,25.0,3.32,1.8,0.56
1938,Belgium,0,0,31.0,1.6774193548387097,2.903225806451613,0.1935483870967742
1938,Indonesia,0,0,3.0,3.0,2.0,0.3333333333333333
1938,Norway,0,0,24.0,1.75,2.2916666666666665,0.3333333333333333
1938,Sweden,0,0,29.0,2.689655172413793,2.1724137931034484,0.5172413793103449
1950,United States,0,0,10.0,1.3,4.6,0.2
1950,Yugoslavia,0,0,20.0,2.75,1.45,0.65
1950,Uruguay,1,0,29.0,2.4482758620689653,2.0,0.4482758620689655
1954,Mexico,0,0,12.0,2.1666666666666665,2.0833333333333335,0.4166666666666667
1954,Uruguay,0,1,24.0,2.7916666666666665,1.75,0.5
1954,Yugoslavia,0,0,31.0,2.6451612903225805,1.3225806451612903,0.7096774193548387
1954,Turkey,0,0,14.0,1.6428571428571428,2.0,0.42857142857142855
1954,Italy,0,1,19.0,1.7894736842105263,1.105263157894737,0.47368421052631576
1958,Northern Ireland,0,0,18.0,1.2777777777777777,1.3333333333333333,0.2777777777777778
1958,Russia,0,0,24.0,3.375,0.9583333333333334,0.6666666666666666
1958,Wales,0,0,22.0,1.1818181818181819,1.5909090909090908,0.2727272727272727
1958,Yugoslavia,0,0,38.0,2.026315789473684,1.131578947368421,0.47368421052631576
1962,Switzerland,0,0,21.0,1.6666666666666667,2.6666666666666665,0.38095238095238093
1962,Spain,0,0,25.0,2.28,1.36,0.6
1962,Hungary,0,1,40.0,2.25,1.35,0.55
1962,Yugoslavia,0,0,36.0,2.638888888888889,1.5833333333333333,0.5555555555555556
1966,Uruguay,0,1,29.0,1.3793103448275863,1.6551724137931034,0.3448275862068966
1966,Switzerland,0,0,25.0,1.0,2.0,0.2
1966,Russia,0,0,40.0,1.8,0.925,0.525
1970,Peru,0,0,40.0,1.35,1.6,0.325
1970,Romania,0,0,34.0,1.2941176470588236,1.1764705882352942,0.35294117647058826
1970,Uruguay,0,1,39.0,1.2564102564102564,1.1025641025641026,0.41025641025641024
1978,Tunisia,0,0,46.0,1.2608695652173914,1.173913043478261,0.391304347826087
1978,Sweden,0,1,44.0,1.2954545454545454,1.1818181818181819,0.4318181818181818
1978,Scotland,0,0,42.0,1.619047619047619,0.9047619047619048,0.5238095238095238
1982,El Salvador,0,0,25.0,1.16,0.88,0.4
1982,Cameroon,0,0,31.0,1.5483870967741935,0.8387096774193549,0.41935483870967744
1982,New Zealand,0,0,43.0,2.0232558139534884,0.9534883720930233,0.5116279069767442
1982,Kuwait,0,0,41.0,1.853658536585366,1.0731707317073171,0.5609756097560976
1982,Northern Ireland,0,0,32.0,0.71875,1.28125,0.3125
1986,Belgium,0,0,35.0,1.2,1.2,0.42857142857142855
1990,Romania,0,0,43.0,1.7674418604651163,1.1627906976744187,0.4883720930232558
1990,Colombia,0,0,34.0,1.2352941176470589,0.6764705882352942,0.5294117647058824
1990,Scotland,0,0,39.0,0.9487179487179487,0.9743589743589743,0.3333333333333333
1990,Egypt,0,0,69.0,1.0289855072463767,0.7246376811594203,0.42028985507246375
1998,Norway,0,0,51.0,1.8235294117647058,0.6862745098039216,0.5294117647058824
1998,Austria,0,0,32.0,1.90625,1.28125,0.5625
1998,Bulgaria,0,0,44.0,1.7045454545454546,1.1590909090909092,0.4772727272727273
1998,Denmark,0,0,38.0,1.4736842105263157,0.8421052631578947,0.6052631578947368
1998,Mexico,0,0,84.0,1.6904761904761905,1.2261904761904763,0.42857142857142855
1998,Croatia,1,0,40.0,2.0,1.05,0.525
1998,Iran,0,0,50.0,2.38,0.72,0.52
1998,Tunisia,0,0,63.0,1.4126984126984128,0.9206349206349206,0.49206349206349204
